id,name,price,barcode,stock_quantity,village,category,description
814,Household Goods (Repairs),29.0,100810,2,Repairs,Agriculture,Available in Repairs. Population: 1000
815,Local Produce (Repairs),30.0,100811,2,Repairs,Agriculture,Available in Repairs. Population: 1000
816,Handicrafts (Repairs),31.0,100812,2,Repairs,Agriculture,Available in Repairs. Population: 1000
817,Services (Repairs),32.0,100813,2,Repairs,Agriculture,Available in Repairs. Population: 1000
818,Food Items (Repairs),33.0,100814,2,Repairs,Agriculture,Available in Repairs. Population: 1000
819,Household Goods (Repairs),34.0,100815,2,Repairs,Agriculture,Available in Repairs. Population: 1000
820,Local Produce (Repairs),35.0,100816,2,Repairs,Agriculture,Available in Repairs. Population: 1000
821,Handicrafts (Repairs),36.0,100817,2,Repairs,Agriculture,Available in Repairs. Population: 1000
822,Services (Repairs),37.0,100818,2,Repairs,Agriculture,Available in Repairs. Population: 1000
823,Food Items (Repairs),38.0,100819,2,Repairs,Agriculture,Available in Repairs. Population: 1000
824,Household Goods (Repairs),39.0,100820,2,Repairs,Agriculture,Available in Repairs. Population: 1000
825,Local Produce (Pap),20.0,100821,2,Pap,Agriculture,Available in Pap. Population: 1000
826,Handicrafts (Pap),21.0,100822,2,Pap,Agriculture,Available in Pap. Population: 1000
827,Services (Pap),22.0,100823,2,Pap,Agriculture,Available in Pap. Population: 1000
828,Food Items (Pap),23.0,100824,2,Pap,Agriculture,Available in Pap. Population: 1000
829,Household Goods (Pap),24.0,100825,2,Pap,Agriculture,Available in Pap. Population: 1000
830,Local Produce (Pap),25.0,100826,2,Pap,Agriculture,Available in Pap. Population: 1000
831,Handicrafts (Pap),26.0,100827,2,Pap,Agriculture,Available in Pap. Population: 1000
832,Services (Pap),27.0,100828,2,Pap,Agriculture,Available in Pap. Population: 1000
833,Food Items (Pap),28.0,100829,2,Pap,Agriculture,Available in Pap. Population: 1000
834,Household Goods (Pap),29.0,100830,2,Pap,Agriculture,Available in Pap. Population: 1000
835,Local Produce (Pap),30.0,100831,2,Pap,Agriculture,Available in Pap. Population: 1000
836,Handicrafts (Pap),31.0,100832,2,Pap,Agriculture,Available in Pap. Population: 1000
837,Services (Pap),32.0,100833,2,Pap,Agriculture,Available in Pap. Population: 1000
838,Food Items (Pap),33.0,100834,2,Pap,Agriculture,Available in Pap. Population: 1000
839,Household Goods (Pap),34.0,100835,2,Pap,Agriculture,Available in Pap. Population: 1000
840,Local Produce (Pap),35.0,100836,2,Pap,Agriculture,Available in Pap. Population: 1000
841,Handicrafts (Pap),36.0,100837,2,Pap,Agriculture,Available in Pap. Population: 1000
842,Services (Pap),37.0,100838,2,Pap,Agriculture,Available in Pap. Population: 1000
843,Food Items (Pap),38.0,100839,2,Pap,Agriculture,Available in Pap. Population: 1000
844,Household Goods (Pap),39.0,100840,2,Pap,Agriculture,Available in Pap. Population: 1000
845,Local Produce (Eggs),20.0,100841,2,Eggs,Agriculture,Available in Eggs. Population: 1000
846,Handicrafts (Eggs),21.0,100842,2,Eggs,Agriculture,Available in Eggs. Population: 1000
847,Services (Eggs),22.0,100843,2,Eggs,Agriculture,Available in Eggs. Population: 1000
848,Food Items (Eggs),23.0,100844,2,Eggs,Agriculture,Available in Eggs. Population: 1000
849,Household Goods (Eggs),24.0,100845,2,Eggs,Agriculture,Available in Eggs. Population: 1000
850,Local Produce (Eggs),25.0,100846,2,Eggs,Agriculture,Available in Eggs. Population: 1000
851,Handicrafts (Eggs),26.0,100847,2,Eggs,Agriculture,Available in Eggs. Population: 1000
852,Services (Eggs),27.0,100848,2,Eggs,Agriculture,Available in Eggs. Population: 1000
853,Food Items (Eggs),28.0,100849,2,Eggs,Agriculture,Available in Eggs. Population: 1000
854,Household Goods (Eggs),29.0,100850,2,Eggs,Agriculture,Available in Eggs. Population: 1000
855,Local Produce (Eggs),30.0,100851,2,Eggs,Agriculture,Available in Eggs. Population: 1000
856,Handicrafts (Eggs),31.0,100852,2,Eggs,Agriculture,Available in Eggs. Population: 1000
857,Services (Eggs),32.0,100853,2,Eggs,Agriculture,Available in Eggs. Population: 1000
858,Food Items (Eggs),33.0,100854,2,Eggs,Agriculture,Available in Eggs. Population: 1000
859,Household Goods (Eggs),34.0,100855,2,Eggs,Agriculture,Available in Eggs. Population: 1000
860,Local Produce (Eggs),35.0,100856,2,Eggs,Agriculture,Available in Eggs. Population: 1000
861,Handicrafts (Eggs),36.0,100857,2,Eggs,Agriculture,Available in Eggs. Population: 1000
862,Services (Eggs),37.0,100858,2,Eggs,Agriculture,Available in Eggs. Population: 1000
863,Food Items (Eggs),38.0,100859,2,Eggs,Agriculture,Available in Eggs. Population: 1000
864,Household Goods (Eggs),39.0,100860,2,Eggs,Agriculture,Available in Eggs. Population: 1000
865,Local Produce (Bread),20.0,100861,2,Bread,Agriculture,Available in Bread. Population: 1000
866,Handicrafts (Bread),21.0,100862,2,Bread,Agriculture,Available in Bread. Population: 1000
867,Services (Bread),22.0,100863,2,Bread,Agriculture,Available in Bread. Population: 1000
868,Food Items (Bread),23.0,100864,2,Bread,Agriculture,Available in Bread. Population: 1000
869,Household Goods (Bread),24.0,100865,2,Bread,Agriculture,Available in Bread. Population: 1000
870,Local Produce (Bread),25.0,100866,2,Bread,Agriculture,Available in Bread. Population: 1000
871,Handicrafts (Bread),26.0,100867,2,Bread,Agriculture,Available in Bread. Population: 1000
872,Services (Bread),27.0,100868,2,Bread,Agriculture,Available in Bread. Population: 1000
873,Food Items (Bread),28.0,100869,2,Bread,Agriculture,Available in Bread. Population: 1000
874,Household Goods (Bread),29.0,100870,2,Bread,Agriculture,Available in Bread. Population: 1000
875,Local Produce (Bread),30.0,100871,2,Bread,Agriculture,Available in Bread. Population: 1000
876,Handicrafts (Bread),31.0,100872,2,Bread,Agriculture,Available in Bread. Population: 1000
877,Services (Bread),32.0,100873,2,Bread,Agriculture,Available in Bread. Population: 1000
878,Food Items (Bread),33.0,100874,2,Bread,Agriculture,Available in Bread. Population: 1000
879,Household Goods (Bread),34.0,100875,2,Bread,Agriculture,Available in Bread. Population: 1000
880,Local Produce (Bread),35.0,100876,2,Bread,Agriculture,Available in Bread. Population: 1000
881,Handicrafts (Bread),36.0,100877,2,Bread,Agriculture,Available in Bread. Population: 1000
882,Services (Bread),37.0,100878,2,Bread,Agriculture,Available in Bread. Population: 1000
883,Food Items (Bread),38.0,100879,2,Bread,Agriculture,Available in Bread. Population: 1000
884,Household Goods (Bread),39.0,100880,2,Bread,Agriculture,Available in Bread. Population: 1000
885,Local Produce (Electrical),20.0,100881,2,Electrical,Agriculture,Available in Electrical. Population: 1000
886,Handicrafts (Electrical),21.0,100882,2,Electrical,Agriculture,Available in Electrical. Population: 1000
887,Services (Electrical),22.0,100883,2,Electrical,Agriculture,Available in Electrical. Population: 1000
888,Food Items (Electrical),23.0,100884,2,Electrical,Agriculture,Available in Electrical. Population: 1000
889,Household Goods (Electrical),24.0,100885,2,Electrical,Agriculture,Available in Electrical. Population: 1000
890,Local Produce (Electrical),25.0,100886,2,Electrical,Agriculture,Available in Electrical. Population: 1000
891,Handicrafts (Electrical),26.0,100887,2,Electrical,Agriculture,Available in Electrical. Population: 1000
892,Services (Electrical),27.0,100888,2,Electrical,Agriculture,Available in Electrical. Population: 1000
893,Food Items (Electrical),28.0,100889,2,Electrical,Agriculture,Available in Electrical. Population: 1000
894,Household Goods (Electrical),29.0,100890,2,Electrical,Agriculture,Available in Electrical. Population: 1000
895,Local Produce (Electrical),30.0,100891,2,Electrical,Agriculture,Available in Electrical. Population: 1000
896,Handicrafts (Electrical),31.0,100892,2,Electrical,Agriculture,Available in Electrical. Population: 1000
897,Services (Electrical),32.0,100893,2,Electrical,Agriculture,Available in Electrical. Population: 1000
898,Food Items (Electrical),33.0,100894,2,Electrical,Agriculture,Available in Electrical. Population: 1000
899,Household Goods (Electrical),34.0,100895,2,Electrical,Agriculture,Available in Electrical. Population: 1000
900,Local Produce (Electrical),35.0,100896,2,Electrical,Agriculture,Available in Electrical. Population: 1000
901,Handicrafts (Electrical),36.0,100897,2,Electrical,Agriculture,Available in Electrical. Population: 1000
902,Services (Electrical),37.0,100898,2,Electrical,Agriculture,Available in Electrical. Population: 1000
903,Food Items (Electrical),38.0,100899,2,Electrical,Agriculture,Available in Electrical. Population: 1000
904,Household Goods (Electrical),39.0,100900,2,Electrical,Agriculture,Available in Electrical. Population: 1000
905,Local Produce (Goats),20.0,100901,2,Goats,Agriculture,Available in Goats. Population: 1000
906,Handicrafts (Goats),21.0,100902,2,Goats,Agriculture,Available in Goats. Population: 1000
907,Services (Goats),22.0,100903,2,Goats,Agriculture,Available in Goats. Population: 1000
908,Food Items (Goats),23.0,100904,2,Goats,Agriculture,Available in Goats. Population: 1000
909,Household Goods (Goats),24.0,100905,2,Goats,Agriculture,Available in Goats. Population: 1000
910,Local Produce (Goats),25.0,100906,2,Goats,Agriculture,Available in Goats. Population: 1000
911,Handicrafts (Goats),26.0,100907,2,Goats,Agriculture,Available in Goats. Population: 1000
912,Services (Goats),27.0,100908,2,Goats,Agriculture,Available in Goats. Population: 1000
913,Food Items (Goats),28.0,100909,2,Goats,Agriculture,Available in Goats. Population: 1000
914,Household Goods (Goats),29.0,100910,2,Goats,Agriculture,Available in Goats. Population: 1000
915,Local Produce (Goats),30.0,100911,2,Goats,Agriculture,Available in Goats. Population: 1000
916,Handicrafts (Goats),31.0,100912,2,Goats,Agriculture,Available in Goats. Population: 1000
917,Services (Goats),32.0,100913,2,Goats,Agriculture,Available in Goats. Population: 1000
918,Food Items (Goats),33.0,100914,2,Goats,Agriculture,Available in Goats. Population: 1000
919,Household Goods (Goats),34.0,100915,2,Goats,Agriculture,Available in Goats. Population: 1000
920,Local Produce (Goats),35.0,100916,2,Goats,Agriculture,Available in Goats. Population: 1000
921,Handicrafts (Goats),36.0,100917,2,Goats,Agriculture,Available in Goats. Population: 1000
922,Services (Goats),37.0,100918,2,Goats,Agriculture,Available in Goats. Population: 1000
923,Food Items (Goats),38.0,100919,2,Goats,Agriculture,Available in Goats. Population: 1000
924,Household Goods (Goats),39.0,100920,2,Goats,Agriculture,Available in Goats. Population: 1000
925,Local Produce (Goats),20.0,100921,2,Goats,Agriculture,Available in Goats. Population: 1000
926,Handicrafts (Goats),21.0,100922,2,Goats,Agriculture,Available in Goats. Population: 1000
927,Services (Goats),22.0,100923,2,Goats,Agriculture,Available in Goats. Population: 1000
928,Food Items (Goats),23.0,100924,2,Goats,Agriculture,Available in Goats. Population: 1000
929,Household Goods (Goats),24.0,100925,2,Goats,Agriculture,Available in Goats. Population: 1000
930,Local Produce (Goats),25.0,100926,2,Goats,Agriculture,Available in Goats. Population: 1000
931,Handicrafts (Goats),26.0,100927,2,Goats,Agriculture,Available in Goats. Population: 1000
932,Services (Goats),27.0,100928,2,Goats,Agriculture,Available in Goats. Population: 1000
933,Food Items (Goats),28.0,100929,2,Goats,Agriculture,Available in Goats. Population: 1000
934,Household Goods (Goats),29.0,100930,2,Goats,Agriculture,Available in Goats. Population: 1000
935,Local Produce (Goats),30.0,100931,2,Goats,Agriculture,Available in Goats. Population: 1000
936,Handicrafts (Goats),31.0,100932,2,Goats,Agriculture,Available in Goats. Population: 1000
937,Services (Goats),32.0,100933,2,Goats,Agriculture,Available in Goats. Population: 1000
938,Food Items (Goats),33.0,100934,2,Goats,Agriculture,Available in Goats. Population: 1000
939,Household Goods (Goats),34.0,100935,2,Goats,Agriculture,Available in Goats. Population: 1000
940,Local Produce (Goats),35.0,100936,2,Goats,Agriculture,Available in Goats. Population: 1000
941,Handicrafts (Goats),36.0,100937,2,Goats,Agriculture,Available in Goats. Population: 1000
942,Services (Goats),37.0,100938,2,Goats,Agriculture,Available in Goats. Population: 1000
943,Food Items (Goats),38.0,100939,2,Goats,Agriculture,Available in Goats. Population: 1000
944,Household Goods (Goats),39.0,100940,2,Goats,Agriculture,Available in Goats. Population: 1000
945,Local Produce (Pumpkin),20.0,100941,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
946,Handicrafts (Pumpkin),21.0,100942,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
947,Services (Pumpkin),22.0,100943,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
948,Food Items (Pumpkin),23.0,100944,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
949,Household Goods (Pumpkin),24.0,100945,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
950,Local Produce (Pumpkin),25.0,100946,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
951,Handicrafts (Pumpkin),26.0,100947,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
952,Services (Pumpkin),27.0,100948,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
953,Food Items (Pumpkin),28.0,100949,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
954,Household Goods (Pumpkin),29.0,100950,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
955,Local Produce (Pumpkin),30.0,100951,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
956,Handicrafts (Pumpkin),31.0,100952,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
957,Services (Pumpkin),32.0,100953,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
958,Food Items (Pumpkin),33.0,100954,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
959,Household Goods (Pumpkin),34.0,100955,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
960,Local Produce (Pumpkin),35.0,100956,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
961,Handicrafts (Pumpkin),36.0,100957,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
962,Services (Pumpkin),37.0,100958,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
963,Food Items (Pumpkin),38.0,100959,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
964,Household Goods (Pumpkin),39.0,100960,2,Pumpkin,Agriculture,Available in Pumpkin. Population: 1000
965,Local Produce (Pottery),20.0,100961,2,Pottery,Agriculture,Available in Pottery. Population: 1000
966,Handicrafts (Pottery),21.0,100962,2,Pottery,Agriculture,Available in Pottery. Population: 1000
967,Services (Pottery),22.0,100963,2,Pottery,Agriculture,Available in Pottery. Population: 1000
968,Food Items (Pottery),23.0,100964,2,Pottery,Agriculture,Available in Pottery. Population: 1000
969,Household Goods (Pottery),24.0,100965,2,Pottery,Agriculture,Available in Pottery. Population: 1000
970,Local Produce (Pottery),25.0,100966,2,Pottery,Agriculture,Available in Pottery. Population: 1000
971,Handicrafts (Pottery),26.0,100967,2,Pottery,Agriculture,Available in Pottery. Population: 1000
972,Services (Pottery),27.0,100968,2,Pottery,Agriculture,Available in Pottery. Population: 1000
973,Food Items (Pottery),28.0,100969,2,Pottery,Agriculture,Available in Pottery. Population: 1000
974,Household Goods (Pottery),29.0,100970,2,Pottery,Agriculture,Available in Pottery. Population: 1000
975,Local Produce (Pottery),30.0,100971,2,Pottery,Agriculture,Available in Pottery. Population: 1000
976,Handicrafts (Pottery),31.0,100972,2,Pottery,Agriculture,Available in Pottery. Population: 1000
977,Services (Pottery),32.0,100973,2,Pottery,Agriculture,Available in Pottery. Population: 1000
978,Food Items (Pottery),33.0,100974,2,Pottery,Agriculture,Available in Pottery. Population: 1000
979,Household Goods (Pottery),34.0,100975,2,Pottery,Agriculture,Available in Pottery. Population: 1000
